"Accuracy","Regret","Method","Scenario","Data","Parameter"
0.562133333333333,41.5967586196002,"DTR-CF","non-linear interactions","train","100"
0.567733333333333,40.2190803331877,"DTR-CF","non-linear interactions","train","100"
0.554577777777778,41.5894837169111,"DTR-CF","non-linear interactions","train","100"
0.574044444444444,39.9521207650012,"DTR-CF","non-linear interactions","train","100"
0.561244444444444,40.9474708979476,"DTR-CF","non-linear interactions","train","100"
0.563733333333333,118.965035217252,"Q-Learning","linear","test","10"
0.585866666666667,117.334890933884,"Q-Learning","linear","test","10"
0.574666666666667,111.778096841339,"Q-Learning","linear","test","10"
0.5696,104.994529270111,"Q-Learning","linear","test","10"
0.575733333333333,112.823655358646,"Q-Learning","linear","test","10"
0.574933333333333,97.8638433418116,"Q-Learning","linear","test","10"
0.562666666666667,104.266446841227,"Q-Learning","linear","test","10"
0.582666666666667,103.194785520485,"Q-Learning","linear","test","10"
0.5608,138.311279905742,"Q-Learning","linear","test","10"
0.5576,125.177991793987,"Q-Learning","linear","test","10"
0.568533333333333,106.829984293543,"Q-Learning","linear","test","20"
0.5808,113.563670910172,"Q-Learning","linear","test","20"
0.5624,112.975695130737,"Q-Learning","linear","test","20"
0.593066666666667,110.285333643146,"Q-Learning","linear","test","20"
0.5712,116.846184383657,"Q-Learning","linear","test","20"
0.541866666666667,126.097759917767,"Q-Learning","linear","test","20"
0.594133333333333,93.1182437117028,"Q-Learning","linear","test","20"
0.557866666666667,103.44136756105,"Q-Learning","linear","test","20"
0.603466666666667,121.036868225297,"Q-Learning","linear","test","20"
0.523733333333333,117.48998218351,"Q-Learning","linear","test","20"
0.5736,112.450967331114,"Q-Learning","linear","test","30"
0.550666666666667,115.187610812681,"Q-Learning","linear","test","30"
0.557066666666667,96.7230510857078,"Q-Learning","linear","test","30"
0.584266666666667,104.935599387851,"Q-Learning","linear","test","30"
0.5704,129.910186344815,"Q-Learning","linear","test","30"
0.5456,132.978281297315,"Q-Learning","linear","test","30"
0.545066666666667,118.392585798074,"Q-Learning","linear","test","30"
0.5664,102.1568606992,"Q-Learning","linear","test","30"
0.569866666666667,112.012500560256,"Q-Learning","linear","test","30"
0.6272,91.8964789649479,"Q-Learning","linear","test","30"
0.528,120.504746995723,"Q-Learning","linear","test","40"
0.557866666666667,101.847142000601,"Q-Learning","linear","test","40"
0.554133333333333,112.924851326811,"Q-Learning","linear","test","40"
0.5872,123.219985006329,"Q-Learning","linear","test","40"
0.592266666666667,82.4172069503296,"Q-Learning","linear","test","40"
0.568266666666667,105.291768678319,"Q-Learning","linear","test","40"
0.588266666666667,112.24140021473,"Q-Learning","linear","test","40"
0.589333333333333,112.193052773363,"Q-Learning","linear","test","40"
0.588533333333333,111.078891873948,"Q-Learning","linear","test","40"
0.568,100.00524227292,"Q-Learning","linear","test","40"
0.5864,104.154905326926,"Q-Learning","linear","test","50"
0.5904,97.850889969286,"Q-Learning","linear","test","50"
0.581333333333333,102.055994378017,"Q-Learning","linear","test","50"
0.570933333333333,115.91161005803,"Q-Learning","linear","test","50"
0.622666666666667,103.83580789541,"Q-Learning","linear","test","50"
0.604,78.8854021909815,"Q-Learning","linear","test","50"
0.566666666666667,106.819419645969,"Q-Learning","linear","test","50"
0.564,113.824009087641,"Q-Learning","linear","test","50"
0.559466666666667,120.005668838792,"Q-Learning","linear","test","50"
0.581866666666667,105.352267437626,"Q-Learning","linear","test","50"
0.5832,104.081500348202,"Q-Learning","linear","test","60"
0.548533333333333,129.799167655138,"Q-Learning","linear","test","60"
0.553866666666667,131.092777323349,"Q-Learning","linear","test","60"
0.548,132.530242996711,"Q-Learning","linear","test","60"
0.5752,108.417669120286,"Q-Learning","linear","test","60"
0.568266666666667,110.932901943735,"Q-Learning","linear","test","60"
0.573866666666667,102.564024124663,"Q-Learning","linear","test","60"
0.553066666666667,134.714452669969,"Q-Learning","linear","test","60"
0.5808,102.262156398238,"Q-Learning","linear","test","60"
0.545066666666667,131.511471764325,"Q-Learning","linear","test","60"
0.5616,115.299905900157,"Q-Learning","linear","test","70"
0.550933333333333,135.822676938359,"Q-Learning","linear","test","70"
0.5392,120.037455000482,"Q-Learning","linear","test","70"
0.556,116.185131647834,"Q-Learning","linear","test","70"
0.596533333333333,103.579212372506,"Q-Learning","linear","test","70"
0.5592,107.264621873312,"Q-Learning","linear","test","70"
0.5832,116.116105358582,"Q-Learning","linear","test","70"
0.565066666666667,111.662793351713,"Q-Learning","linear","test","70"
0.573866666666667,127.30181894191,"Q-Learning","linear","test","70"
0.5704,106.817031615475,"Q-Learning","linear","test","70"
0.5568,116.606116252399,"Q-Learning","linear","test","80"
0.5504,125.308759093081,"Q-Learning","linear","test","80"
0.576,100.635032586224,"Q-Learning","linear","test","80"
0.584266666666667,99.3767765054263,"Q-Learning","linear","test","80"
0.601866666666667,93.2443816421902,"Q-Learning","linear","test","80"
0.579733333333333,129.636485710265,"Q-Learning","linear","test","80"
0.554933333333333,134.531085078523,"Q-Learning","linear","test","80"
0.566933333333333,140.065640135678,"Q-Learning","linear","test","80"
0.541866666666667,125.042185703997,"Q-Learning","linear","test","80"
0.596533333333333,105.882173627874,"Q-Learning","linear","test","80"
0.546933333333333,139.865602831751,"Q-Learning","linear","test","90"
0.573333333333333,107.423666089813,"Q-Learning","linear","test","90"
0.5448,131.58662169142,"Q-Learning","linear","test","90"
0.5792,103.785434754533,"Q-Learning","linear","test","90"
0.548,92.2082805589294,"Q-Learning","linear","test","90"
0.545333333333333,123.178078499016,"Q-Learning","linear","test","90"
0.557066666666667,120.783107325794,"Q-Learning","linear","test","90"
0.559466666666667,113.079694358956,"Q-Learning","linear","test","90"
0.5472,111.068647353256,"Q-Learning","linear","test","90"
0.5448,118.388863589159,"Q-Learning","linear","test","90"
0.553866666666667,133.450777586076,"Q-Learning","linear","test","100"
0.574933333333333,105.375063168743,"Q-Learning","linear","test","100"
0.569866666666667,104.53683713813,"Q-Learning","linear","test","100"
0.5496,107.465002217507,"Q-Learning","linear","test","100"
0.569333333333333,118.985821327457,"Q-Learning","linear","test","100"
0.565866666666667,124.108298954231,"Q-Learning","linear","test","100"
0.555733333333333,103.482414987547,"Q-Learning","linear","test","100"
0.579466666666667,88.861543653504,"Q-Learning","linear","test","100"
0.5928,109.094275098457,"Q-Learning","linear","test","100"
0.566933333333333,127.512507953666,"Q-Learning","linear","test","100"
0.581866666666667,106.776175568735,"DWOLS","linear","test","10"
0.588533333333333,105.632154613121,"DWOLS","linear","test","10"
0.574133333333333,91.2185753315734,"DWOLS","linear","test","10"
0.610666666666667,98.978106753542,"DWOLS","linear","test","10"
0.5704,110.034642529171,"DWOLS","linear","test","10"
0.573866666666667,118.642727172666,"DWOLS","linear","test","10"
0.552,125.458923127924,"DWOLS","linear","test","10"
0.584266666666667,100.064307787948,"DWOLS","linear","test","10"
0.552533333333333,128.42230177749,"DWOLS","linear","test","10"
0.564,112.441308256453,"DWOLS","linear","test","10"
0.588,117.534890846954,"DWOLS","linear","test","20"
0.583466666666667,120.140498932084,"DWOLS","linear","test","20"
0.604,81.5357855982432,"DWOLS","linear","test","20"
0.611733333333333,113.954056365589,"DWOLS","linear","test","20"
0.590666666666667,94.1657603006558,"DWOLS","linear","test","20"
0.602666666666667,101.230770120355,"DWOLS","linear","test","20"
0.6256,83.1388977414525,"DWOLS","linear","test","20"
0.564266666666667,118.243498691922,"DWOLS","linear","test","20"
0.579733333333333,94.3994004581562,"DWOLS","linear","test","20"
0.557333333333333,119.269232883526,"DWOLS","linear","test","20"
0.560533333333333,110.418443833438,"DWOLS","linear","test","30"
0.563466666666667,111.37138453517,"DWOLS","linear","test","30"
0.535466666666667,121.518073230691,"DWOLS","linear","test","30"
0.593066666666667,103.550840338685,"DWOLS","linear","test","30"
0.588,108.552511547289,"DWOLS","linear","test","30"
0.542133333333333,115.370039061517,"DWOLS","linear","test","30"
0.5896,111.365873615091,"DWOLS","linear","test","30"
0.613333333333333,116.167382576017,"DWOLS","linear","test","30"
0.570133333333333,102.085273271464,"DWOLS","linear","test","30"
0.563466666666667,134.584452744013,"DWOLS","linear","test","30"
0.5768,107.625419783353,"DWOLS","linear","test","40"
0.594933333333333,94.9725672686133,"DWOLS","linear","test","40"
0.589333333333333,103.594257237726,"DWOLS","linear","test","40"
0.600533333333333,103.561967921067,"DWOLS","linear","test","40"
0.550133333333333,133.110369443965,"DWOLS","linear","test","40"
0.578133333333333,109.883669768226,"DWOLS","linear","test","40"
0.5808,105.148658112974,"DWOLS","linear","test","40"
0.560533333333333,116.853738997508,"DWOLS","linear","test","40"
0.590133333333333,115.435294044761,"DWOLS","linear","test","40"
0.583733333333333,114.187654078699,"DWOLS","linear","test","40"
0.525066666666667,137.681671744162,"DWOLS","linear","test","50"
0.579466666666667,106.5315519819,"DWOLS","linear","test","50"
0.567466666666667,99.7431863647999,"DWOLS","linear","test","50"
0.579466666666667,104.926554770276,"DWOLS","linear","test","50"
0.596266666666667,84.2526486250897,"DWOLS","linear","test","50"
0.619733333333333,88.1890901114161,"DWOLS","linear","test","50"
0.589333333333333,101.429182840221,"DWOLS","linear","test","50"
0.5552,116.973830938899,"DWOLS","linear","test","50"
0.561866666666667,100.607667916909,"DWOLS","linear","test","50"
0.547466666666667,107.949228212393,"DWOLS","linear","test","50"
0.625066666666667,78.767910916828,"DWOLS","linear","test","60"
0.5792,115.022409406035,"DWOLS","linear","test","60"
0.5744,120.858952966921,"DWOLS","linear","test","60"
0.5888,90.9289401038948,"DWOLS","linear","test","60"
0.605333333333333,96.9410950366977,"DWOLS","linear","test","60"
0.5888,104.151107564988,"DWOLS","linear","test","60"
0.541866666666667,109.28840831316,"DWOLS","linear","test","60"
0.5904,102.969975013313,"DWOLS","linear","test","60"
0.5592,128.481814276781,"DWOLS","linear","test","60"
0.564266666666667,112.655187513638,"DWOLS","linear","test","60"
0.5728,119.08140953684,"DWOLS","linear","test","70"
0.622666666666667,94.9872568659872,"DWOLS","linear","test","70"
0.582933333333333,114.620374702976,"DWOLS","linear","test","70"
0.5672,92.4576183011011,"DWOLS","linear","test","70"
0.622933333333333,84.2856209851951,"DWOLS","linear","test","70"
0.547466666666667,123.890286799459,"DWOLS","linear","test","70"
0.5816,98.3022360458135,"DWOLS","linear","test","70"
0.581333333333333,97.195542196955,"DWOLS","linear","test","70"
0.608,93.3558760787736,"DWOLS","linear","test","70"
0.586133333333333,112.871952356371,"DWOLS","linear","test","70"
0.609066666666667,112.974459756815,"DWOLS","linear","test","80"
0.616533333333333,92.2859361439158,"DWOLS","linear","test","80"
0.582933333333333,108.700131441459,"DWOLS","linear","test","80"
0.588,106.396274479055,"DWOLS","linear","test","80"
0.5984,112.301011303399,"DWOLS","linear","test","80"
0.550666666666667,122.881108174132,"DWOLS","linear","test","80"
0.597866666666667,82.3979062785335,"DWOLS","linear","test","80"
0.594666666666667,97.6734451082811,"DWOLS","linear","test","80"
0.5952,81.2656490446588,"DWOLS","linear","test","80"
0.583466666666667,111.968632338541,"DWOLS","linear","test","80"
0.58,111.524378135424,"DWOLS","linear","test","90"
0.584,109.987763965134,"DWOLS","linear","test","90"
0.565066666666667,101.454990353744,"DWOLS","linear","test","90"
0.5984,99.072821780359,"DWOLS","linear","test","90"
0.550933333333333,107.126069550269,"DWOLS","linear","test","90"
0.5944,95.2172937926991,"DWOLS","linear","test","90"
0.569333333333333,126.300428627319,"DWOLS","linear","test","90"
0.5848,109.275197883265,"DWOLS","linear","test","90"
0.563466666666667,100.038702901027,"DWOLS","linear","test","90"
0.575733333333333,116.391465396353,"DWOLS","linear","test","90"
0.587466666666667,100.238674169227,"DWOLS","linear","test","100"
0.564266666666667,82.9956999338808,"DWOLS","linear","test","100"
0.555733333333333,105.258858237312,"DWOLS","linear","test","100"
0.608533333333333,88.2389554544714,"DWOLS","linear","test","100"
0.559466666666667,110.767052104854,"DWOLS","linear","test","100"
0.561333333333333,125.974016165098,"DWOLS","linear","test","100"
0.5768,104.052463379469,"DWOLS","linear","test","100"
0.565333333333333,92.8641693426607,"DWOLS","linear","test","100"
0.5984,98.1892440714189,"DWOLS","linear","test","100"
0.5936,116.03410555426,"DWOLS","linear","test","100"
0.813066666666667,106.158874196993,"G-Estimation","linear","test","10"
0.827466666666667,104.331359552111,"G-Estimation","linear","test","10"
0.838933333333333,105.101775988189,"G-Estimation","linear","test","10"
0.8232,98.9132951803238,"G-Estimation","linear","test","10"
0.817333333333333,124.923659621959,"G-Estimation","linear","test","10"
0.811733333333333,115.582002981726,"G-Estimation","linear","test","10"
0.830666666666667,85.7720548984437,"G-Estimation","linear","test","10"
0.833866666666667,85.9388839970413,"G-Estimation","linear","test","10"
0.815466666666667,109.000120543355,"G-Estimation","linear","test","10"
0.825066666666667,99.5998108532244,"G-Estimation","linear","test","10"
0.802933333333333,113.008503167534,"G-Estimation","linear","test","20"
0.844,77.0533950515803,"G-Estimation","linear","test","20"
0.822666666666667,107.640780114478,"G-Estimation","linear","test","20"
0.785866666666667,144.926522146504,"G-Estimation","linear","test","20"
0.816533333333333,108.784117396706,"G-Estimation","linear","test","20"
0.8232,108.606552569488,"G-Estimation","linear","test","20"
0.870933333333333,63.2404453500622,"G-Estimation","linear","test","20"
0.825066666666667,82.4179889194442,"G-Estimation","linear","test","20"
0.7784,123.33491003796,"G-Estimation","linear","test","20"
0.830666666666667,80.0440538023501,"G-Estimation","linear","test","20"
0.812,119.734111861814,"G-Estimation","linear","test","30"
0.8168,98.0049942932323,"G-Estimation","linear","test","30"
0.847466666666667,83.088785625762,"G-Estimation","linear","test","30"
0.830133333333333,84.8320656105686,"G-Estimation","linear","test","30"
0.805066666666667,134.864508070398,"G-Estimation","linear","test","30"
0.833866666666667,96.9290776514525,"G-Estimation","linear","test","30"
0.795466666666667,120.056330385443,"G-Estimation","linear","test","30"
0.84,94.6075833374953,"G-Estimation","linear","test","30"
0.8328,100.374798570069,"G-Estimation","linear","test","30"
0.843466666666667,91.44589213185,"G-Estimation","linear","test","30"
0.802133333333333,132.403130362915,"G-Estimation","linear","test","40"
0.8624,65.6575933562469,"G-Estimation","linear","test","40"
0.842666666666667,94.8438746693645,"G-Estimation","linear","test","40"
0.802933333333333,132.102524300095,"G-Estimation","linear","test","40"
0.822933333333333,92.5420873753294,"G-Estimation","linear","test","40"
0.8416,86.378695114848,"G-Estimation","linear","test","40"
0.836,93.5189853733321,"G-Estimation","linear","test","40"
0.8296,94.5681303086302,"G-Estimation","linear","test","40"
0.804533333333333,110.135611100236,"G-Estimation","linear","test","40"
0.810666666666667,111.912863821935,"G-Estimation","linear","test","40"
0.832533333333333,80.8638690941067,"G-Estimation","linear","test","50"
0.835733333333333,95.1169705939842,"G-Estimation","linear","test","50"
0.825333333333333,97.2983881558241,"G-Estimation","linear","test","50"
0.8,143.385264615551,"G-Estimation","linear","test","50"
0.8296,88.4003828103736,"G-Estimation","linear","test","50"
0.824533333333333,89.7573799028864,"G-Estimation","linear","test","50"
0.8464,81.2312894964033,"G-Estimation","linear","test","50"
0.837066666666667,104.076865414161,"G-Estimation","linear","test","50"
0.8232,94.0725903881836,"G-Estimation","linear","test","50"
0.8104,133.242851745061,"G-Estimation","linear","test","50"
0.810666666666667,107.214539592589,"G-Estimation","linear","test","60"
0.826933333333333,94.0927576477649,"G-Estimation","linear","test","60"
0.811466666666667,107.761070731261,"G-Estimation","linear","test","60"
0.844533333333333,88.5898634066908,"G-Estimation","linear","test","60"
0.818666666666667,107.702507325304,"G-Estimation","linear","test","60"
0.837866666666667,97.3412709982568,"G-Estimation","linear","test","60"
0.830666666666667,89.3429534414713,"G-Estimation","linear","test","60"
0.8104,121.664418986501,"G-Estimation","linear","test","60"
0.8352,97.0325844715295,"G-Estimation","linear","test","60"
0.814133333333333,130.016587099906,"G-Estimation","linear","test","60"
0.830666666666667,105.292895374159,"G-Estimation","linear","test","70"
0.8216,95.8159074902986,"G-Estimation","linear","test","70"
0.810666666666667,114.931215202526,"G-Estimation","linear","test","70"
0.8296,96.8198730559102,"G-Estimation","linear","test","70"
0.843466666666667,94.8936971423683,"G-Estimation","linear","test","70"
0.8008,114.986838260508,"G-Estimation","linear","test","70"
0.825333333333333,83.0155087156384,"G-Estimation","linear","test","70"
0.822933333333333,99.907717925521,"G-Estimation","linear","test","70"
0.849066666666667,101.884690711491,"G-Estimation","linear","test","70"
0.8176,108.987170346892,"G-Estimation","linear","test","70"
0.834933333333333,122.935968017122,"G-Estimation","linear","test","80"
0.828,95.3249993760589,"G-Estimation","linear","test","80"
0.838133333333333,105.602775944962,"G-Estimation","linear","test","80"
0.847733333333333,84.1668319935071,"G-Estimation","linear","test","80"
0.833333333333333,100.492203867975,"G-Estimation","linear","test","80"
0.8368,114.495653363442,"G-Estimation","linear","test","80"
0.810666666666667,99.996909028432,"G-Estimation","linear","test","80"
0.813066666666667,127.699658068446,"G-Estimation","linear","test","80"
0.807466666666667,121.121881562124,"G-Estimation","linear","test","80"
0.851733333333333,77.5857121932635,"G-Estimation","linear","test","80"
0.844266666666667,83.428269528324,"G-Estimation","linear","test","90"
0.822133333333333,114.492819101412,"G-Estimation","linear","test","90"
0.823466666666667,114.912761821611,"G-Estimation","linear","test","90"
0.851466666666667,80.8977724837003,"G-Estimation","linear","test","90"
0.817333333333333,98.1308501408604,"G-Estimation","linear","test","90"
0.830666666666667,100.677346658822,"G-Estimation","linear","test","90"
0.8272,118.279878573943,"G-Estimation","linear","test","90"
0.8184,129.067368035217,"G-Estimation","linear","test","90"
0.859733333333333,88.8967795981466,"G-Estimation","linear","test","90"
0.812533333333333,95.7005295895587,"G-Estimation","linear","test","90"
0.824266666666667,103.389739197043,"G-Estimation","linear","test","100"
0.851733333333333,97.5692888461468,"G-Estimation","linear","test","100"
0.8096,95.5290595469944,"G-Estimation","linear","test","100"
0.818133333333333,103.317069176889,"G-Estimation","linear","test","100"
0.814666666666667,107.324035071789,"G-Estimation","linear","test","100"
0.8424,95.3945614383138,"G-Estimation","linear","test","100"
0.838133333333333,120.469422433485,"G-Estimation","linear","test","100"
0.838133333333333,83.5183345616841,"G-Estimation","linear","test","100"
0.8336,93.1958607098614,"G-Estimation","linear","test","100"
0.8224,106.478534848164,"G-Estimation","linear","test","100"
0.696533333333333,6.24541390750246,"k-NN Regression","linear","test","10"
0.7064,5.8529702734746,"k-NN Regression","linear","test","10"
0.699466666666667,6.0717164140205,"k-NN Regression","linear","test","10"
0.690933333333333,6.31908366467679,"k-NN Regression","linear","test","10"
0.690933333333333,6.48731437591752,"k-NN Regression","linear","test","10"
0.697333333333333,6.22356355784844,"k-NN Regression","linear","test","10"
0.7136,5.71090778221596,"k-NN Regression","linear","test","10"
0.702666666666667,6.22229785102585,"k-NN Regression","linear","test","10"
0.696533333333333,6.25723613921232,"k-NN Regression","linear","test","10"
0.7,6.08667857086232,"k-NN Regression","linear","test","10"
0.6952,6.29784390092579,"k-NN Regression","linear","test","20"
0.683733333333333,6.57331669067089,"k-NN Regression","linear","test","20"
0.694933333333333,6.20167361454446,"k-NN Regression","linear","test","20"
0.686933333333333,6.53351011915214,"k-NN Regression","linear","test","20"
0.690933333333333,6.22272063160327,"k-NN Regression","linear","test","20"
0.696266666666667,6.08568931691976,"k-NN Regression","linear","test","20"
0.697066666666667,6.37753333982087,"k-NN Regression","linear","test","20"
0.6864,6.28739129290691,"k-NN Regression","linear","test","20"
0.686133333333333,6.36468541047361,"k-NN Regression","linear","test","20"
0.710666666666667,5.9409436405812,"k-NN Regression","linear","test","20"
0.690133333333333,6.41076129754014,"k-NN Regression","linear","test","30"
0.691466666666667,6.23100453679359,"k-NN Regression","linear","test","30"
0.679466666666667,6.37686076493027,"k-NN Regression","linear","test","30"
0.682933333333333,6.33925344748916,"k-NN Regression","linear","test","30"
0.685866666666667,6.48082618590931,"k-NN Regression","linear","test","30"
0.6808,6.50601894540293,"k-NN Regression","linear","test","30"
0.677333333333333,6.41986816479755,"k-NN Regression","linear","test","30"
0.691733333333333,6.48651411770291,"k-NN Regression","linear","test","30"
0.691466666666667,6.13516845782086,"k-NN Regression","linear","test","30"
0.6784,6.40089567012488,"k-NN Regression","linear","test","30"
0.6808,6.48608308854794,"k-NN Regression","linear","test","40"
0.6872,6.29037036813646,"k-NN Regression","linear","test","40"
0.6816,6.63816749324483,"k-NN Regression","linear","test","40"
0.689333333333333,6.44977570229783,"k-NN Regression","linear","test","40"
0.680266666666667,6.19194423584857,"k-NN Regression","linear","test","40"
0.6832,6.40852652443249,"k-NN Regression","linear","test","40"
0.688,6.40350441429837,"k-NN Regression","linear","test","40"
0.688,6.26197508091214,"k-NN Regression","linear","test","40"
0.678133333333333,6.27325632864735,"k-NN Regression","linear","test","40"
0.678933333333333,6.46433407132194,"k-NN Regression","linear","test","40"
0.678133333333333,6.60346547099473,"k-NN Regression","linear","test","50"
0.682133333333333,6.42136863804438,"k-NN Regression","linear","test","50"
0.679466666666667,6.60965566183606,"k-NN Regression","linear","test","50"
0.681333333333333,6.27464233035561,"k-NN Regression","linear","test","50"
0.68,6.58208150220624,"k-NN Regression","linear","test","50"
0.686933333333333,6.37701789142867,"k-NN Regression","linear","test","50"
0.6824,6.403756240477,"k-NN Regression","linear","test","50"
0.6768,6.63233468622048,"k-NN Regression","linear","test","50"
0.685066666666667,6.57954648138969,"k-NN Regression","linear","test","50"
0.678666666666667,6.46393293168972,"k-NN Regression","linear","test","50"
0.677866666666667,6.44465652493643,"k-NN Regression","linear","test","60"
0.683466666666667,6.49030535158917,"k-NN Regression","linear","test","60"
0.681866666666667,6.55354763857762,"k-NN Regression","linear","test","60"
0.683466666666667,6.29049242519552,"k-NN Regression","linear","test","60"
0.678933333333333,6.53107405242269,"k-NN Regression","linear","test","60"
0.6792,6.6002281079655,"k-NN Regression","linear","test","60"
0.6824,6.40013359341433,"k-NN Regression","linear","test","60"
0.68,6.63264293802897,"k-NN Regression","linear","test","60"
0.6848,6.48095800677707,"k-NN Regression","linear","test","60"
0.678933333333333,6.57357642775559,"k-NN Regression","linear","test","60"
0.675466666666667,6.53059533925956,"k-NN Regression","linear","test","70"
0.679466666666667,6.35081716664499,"k-NN Regression","linear","test","70"
0.6824,6.3659173807175,"k-NN Regression","linear","test","70"
0.6776,6.44696006858801,"k-NN Regression","linear","test","70"
0.682133333333333,6.27235840219959,"k-NN Regression","linear","test","70"
0.675733333333333,6.55375869617388,"k-NN Regression","linear","test","70"
0.681333333333333,6.38677185020884,"k-NN Regression","linear","test","70"
0.6816,6.47548529148316,"k-NN Regression","linear","test","70"
0.6816,6.50004247212007,"k-NN Regression","linear","test","70"
0.677066666666667,6.55446164779098,"k-NN Regression","linear","test","70"
0.676533333333333,6.5522119754573,"k-NN Regression","linear","test","80"
0.677866666666667,6.50369111129783,"k-NN Regression","linear","test","80"
0.6784,6.5275801816632,"k-NN Regression","linear","test","80"
0.679733333333333,6.56720575967644,"k-NN Regression","linear","test","80"
0.684533333333333,6.60707065324592,"k-NN Regression","linear","test","80"
0.676533333333333,6.46661625181585,"k-NN Regression","linear","test","80"
0.677333333333333,6.45985071118301,"k-NN Regression","linear","test","80"
0.684,6.53491884037749,"k-NN Regression","linear","test","80"
0.685333333333333,6.52010214367424,"k-NN Regression","linear","test","80"
0.6768,6.64858710553053,"k-NN Regression","linear","test","80"
0.6784,6.62092906233922,"k-NN Regression","linear","test","90"
0.710933333333333,5.76257484387781,"k-NN Regression","linear","test","90"
0.685333333333333,6.40392380287359,"k-NN Regression","linear","test","90"
0.679466666666667,6.53555158280688,"k-NN Regression","linear","test","90"
0.685066666666667,6.37344349730398,"k-NN Regression","linear","test","90"
0.6752,6.58729369903046,"k-NN Regression","linear","test","90"
0.679466666666667,6.46890680486927,"k-NN Regression","linear","test","90"
0.6856,6.45838511141525,"k-NN Regression","linear","test","90"
0.675466666666667,6.57270153048303,"k-NN Regression","linear","test","90"
0.6808,6.41068677965394,"k-NN Regression","linear","test","90"
0.6784,6.51800916263271,"k-NN Regression","linear","test","100"
0.678666666666667,6.54129267556181,"k-NN Regression","linear","test","100"
0.676266666666667,6.71647034684528,"k-NN Regression","linear","test","100"
0.677333333333333,6.5189147461283,"k-NN Regression","linear","test","100"
0.6784,6.58533458959948,"k-NN Regression","linear","test","100"
0.677066666666667,6.55448361338826,"k-NN Regression","linear","test","100"
0.678933333333333,6.61749661289096,"k-NN Regression","linear","test","100"
0.677866666666667,6.49516175319865,"k-NN Regression","linear","test","100"
0.6792,6.58823904595449,"k-NN Regression","linear","test","100"
0.680266666666667,6.60563594397644,"k-NN Regression","linear","test","100"
0.8136,43.5759927102887,"DTR-CT","linear","test","10"
0.947733333333333,7.77496833341933,"DTR-CT","linear","test","10"
0.878133333333333,42.8868652535685,"DTR-CT","linear","test","10"
0.9624,0.302530746138901,"DTR-CT","linear","test","10"
0.9776,0.266772898684186,"DTR-CT","linear","test","10"
0.9528,5.25462537395637,"DTR-CT","linear","test","10"
0.9896,0.0416528977454877,"DTR-CT","linear","test","10"
0.979733333333333,0.181190667069048,"DTR-CT","linear","test","10"
0.8656,52.6337663359191,"DTR-CT","linear","test","10"
0.962133333333333,0.603120542846647,"DTR-CT","linear","test","10"
0.951466666666667,0.810633262902137,"DTR-CT","linear","test","20"
0.986666666666667,0.0618160376020749,"DTR-CT","linear","test","20"
0.950666666666667,0.874880030514925,"DTR-CT","linear","test","20"
0.958666666666667,7.91909250759782,"DTR-CT","linear","test","20"
0.924,1.38242265651618,"DTR-CT","linear","test","20"
0.8792,2.12726955819358,"DTR-CT","linear","test","20"
0.962933333333333,0.623953269558128,"DTR-CT","linear","test","20"
0.952,0.946838184525172,"DTR-CT","linear","test","20"
0.8592,2.3362890395089,"DTR-CT","linear","test","20"
0.986133333333333,0.0620501611992855,"DTR-CT","linear","test","20"
0.949333333333333,0.74643940367856,"DTR-CT","linear","test","30"
0.9392,1.09396438159872,"DTR-CT","linear","test","30"
0.8984,1.88571460344066,"DTR-CT","linear","test","30"
0.988266666666667,0.0505541527935214,"DTR-CT","linear","test","30"
0.9744,0.321320856475539,"DTR-CT","linear","test","30"
0.986666666666667,0.0572514301191076,"DTR-CT","linear","test","30"
0.946133333333333,1.02727683000282,"DTR-CT","linear","test","30"
0.953066666666667,0.859013440226432,"DTR-CT","linear","test","30"
0.959466666666667,0.72024052010211,"DTR-CT","linear","test","30"
0.948533333333333,12.4462494947295,"DTR-CT","linear","test","30"
0.925866666666667,1.49031254182846,"DTR-CT","linear","test","40"
0.9344,1.15418083457217,"DTR-CT","linear","test","40"
0.986666666666667,0.0506866536424162,"DTR-CT","linear","test","40"
0.962666666666667,0.747461927678694,"DTR-CT","linear","test","40"
0.919733333333333,1.5604125745171,"DTR-CT","linear","test","40"
0.9888,0.0392321117663553,"DTR-CT","linear","test","40"
0.987466666666667,0.0577684377374968,"DTR-CT","linear","test","40"
0.991466666666667,0.0364518785948595,"DTR-CT","linear","test","40"
0.959733333333333,0.800094228342012,"DTR-CT","linear","test","40"
0.910666666666667,1.07533661510566,"DTR-CT","linear","test","40"
0.9392,1.14327519023738,"DTR-CT","linear","test","50"
0.987733333333333,0.036907639230046,"DTR-CT","linear","test","50"
0.9592,0.652336108632743,"DTR-CT","linear","test","50"
0.989333333333333,0.0468209055116904,"DTR-CT","linear","test","50"
0.9888,0.047772719642767,"DTR-CT","linear","test","50"
0.9344,1.16514909151595,"DTR-CT","linear","test","50"
0.988266666666667,0.0532409626621138,"DTR-CT","linear","test","50"
0.9384,1.15273750655021,"DTR-CT","linear","test","50"
0.9432,0.843712433953767,"DTR-CT","linear","test","50"
0.9888,0.0818995257645894,"DTR-CT","linear","test","50"
0.902133333333333,1.8459855009201,"DTR-CT","linear","test","60"
0.9912,0.0289003554542843,"DTR-CT","linear","test","60"
0.920266666666667,1.51627607705584,"DTR-CT","linear","test","60"
