"Accuracy","Regret","Approach","Scenario","Data"
0.568266666666667,37.856310000936,"Q-Learning","non-linear interactions","test"
0.566666666666667,37.6369556336529,"Q-Learning","non-linear interactions","test"
0.554933333333333,40.7798566507875,"Q-Learning","non-linear interactions","test"
0.590933333333333,37.0931498971302,"Q-Learning","non-linear interactions","test"
0.547466666666667,40.0522845361447,"Q-Learning","non-linear interactions","test"
0.568266666666667,40.1415556218669,"Q-Learning","non-linear interactions","test"
0.566933333333333,37.9678660225168,"Q-Learning","non-linear interactions","test"
0.568533333333333,75.4627894602537,"Q-Learning","non-linear interactions","test"
0.5696,38.4493031941862,"Q-Learning","non-linear interactions","test"
0.566666666666667,39.262893708915,"Q-Learning","non-linear interactions","test"
0.568,39.0138234409563,"Q-Learning","non-linear interactions","test"
0.562933333333333,41.3067442255815,"Q-Learning","non-linear interactions","test"
0.5704,40.9573403719551,"Q-Learning","non-linear interactions","test"
0.569333333333333,39.3179101709763,"Q-Learning","non-linear interactions","test"
0.5632,38.2103045893064,"Q-Learning","non-linear interactions","test"
0.567733333333333,39.2800631802833,"Q-Learning","non-linear interactions","test"
0.5496,40.5834152579171,"Q-Learning","non-linear interactions","test"
0.5696,38.7013946772899,"Q-Learning","non-linear interactions","test"
0.564266666666667,41.6136168796277,"Q-Learning","non-linear interactions","test"
0.589333333333333,33.1366182215519,"Q-Learning","non-linear interactions","test"
0.565066666666667,43.324706459358,"Q-Learning","non-linear interactions","test"
0.549333333333333,40.4701468463075,"DWOLS","non-linear interactions","test"
0.581066666666667,37.0526168412395,"DWOLS","non-linear interactions","test"
0.5784,39.5791087713712,"DWOLS","non-linear interactions","test"
0.5656,38.8981300090299,"DWOLS","non-linear interactions","test"
0.561066666666667,40.5580616899741,"DWOLS","non-linear interactions","test"
0.576266666666667,38.9824260007849,"DWOLS","non-linear interactions","test"
0.576,36.7222471052554,"DWOLS","non-linear interactions","test"
0.5728,39.7074599900742,"DWOLS","non-linear interactions","test"
0.597066666666667,30.3272452901398,"DWOLS","non-linear interactions","test"
0.561866666666667,39.9669722957039,"DWOLS","non-linear interactions","test"
0.568266666666667,36.0822883279922,"DWOLS","non-linear interactions","test"
0.562933333333333,36.3020133809762,"DWOLS","non-linear interactions","test"
0.5704,40.3837828862808,"DWOLS","non-linear interactions","test"
0.574666666666667,39.1923332049838,"DWOLS","non-linear interactions","test"
0.573866666666667,39.8697950468062,"DWOLS","non-linear interactions","test"
0.5736,38.5861409341471,"DWOLS","non-linear interactions","test"
0.5696,39.7515980688204,"DWOLS","non-linear interactions","test"
0.5664,39.5960944575939,"DWOLS","non-linear interactions","test"
0.562133333333333,41.627466428301,"DWOLS","non-linear interactions","test"
0.569066666666667,39.6759879384871,"DWOLS","non-linear interactions","test"
0.5584,40.315993707539,"DWOLS","non-linear interactions","test"
0.580266666666667,39.1577641214656,"DWOLS","non-linear interactions","test"
0.557333333333333,42.1326659817942,"DWOLS","non-linear interactions","test"
0.5296,42.611029267001,"DWOLS","non-linear interactions","test"
0.575466666666667,38.7092223652158,"DWOLS","non-linear interactions","test"
0.560266666666667,46.7160773092222,"DWOLS","non-linear interactions","test"
0.5672,42.3857699344634,"DWOLS","non-linear interactions","test"
0.589333333333333,34.7348221075643,"DWOLS","non-linear interactions","test"
0.566133333333333,39.4083395307124,"DWOLS","non-linear interactions","test"
0.566933333333333,38.4462709479953,"DWOLS","non-linear interactions","test"
0.582133333333333,36.2189680241815,"DWOLS","non-linear interactions","test"
0.58,37.3663480774551,"DWOLS","non-linear interactions","test"
0.5664,40.4747879179853,"DWOLS","non-linear interactions","test"
0.576,39.0747398404077,"DWOLS","non-linear interactions","test"
0.567733333333333,40.4099737287771,"DWOLS","non-linear interactions","test"
0.628533333333333,25.1482358919531,"DWOLS","non-linear interactions","test"
0.581333333333333,37.1847479799813,"DWOLS","non-linear interactions","test"
0.556533333333333,39.8652017251264,"DWOLS","non-linear interactions","test"
0.499466666666667,44.9481207518113,"DWOLS","non-linear interactions","test"
0.579733333333333,37.8439709742566,"DWOLS","non-linear interactions","test"
0.5568,41.3566793908196,"DWOLS","non-linear interactions","test"
0.570133333333333,37.8169322269827,"DWOLS","non-linear interactions","test"
0.568,41.3603608554787,"DWOLS","non-linear interactions","test"
0.562133333333333,38.62948831509,"DWOLS","non-linear interactions","test"
0.5608,48.6902097928637,"DWOLS","non-linear interactions","test"
0.574666666666667,40.2535201594737,"DWOLS","non-linear interactions","test"
0.559466666666667,41.3481507358211,"DWOLS","non-linear interactions","test"
0.562933333333333,36.853181171687,"DWOLS","non-linear interactions","test"
0.573866666666667,39.2831134697702,"DWOLS","non-linear interactions","test"
0.564533333333333,39.0855943595746,"DWOLS","non-linear interactions","test"
0.567466666666667,40.0659908107863,"DWOLS","non-linear interactions","test"
0.572266666666667,39.4883002226082,"DWOLS","non-linear interactions","test"
0.5592,39.8820161409926,"DWOLS","non-linear interactions","test"
0.5664,39.2191724874975,"DWOLS","non-linear interactions","test"
0.5744,38.0421212221534,"DWOLS","non-linear interactions","test"
0.5648,39.8425886138718,"DWOLS","non-linear interactions","test"
0.571733333333333,35.5290719408377,"DWOLS","non-linear interactions","test"
0.564533333333333,39.3420988765592,"DWOLS","non-linear interactions","test"
0.577066666666667,40.7925547871984,"DWOLS","non-linear interactions","test"
0.576533333333333,38.0661469161656,"DWOLS","non-linear interactions","test"
0.560266666666667,37.7999040374042,"DWOLS","non-linear interactions","test"
0.561866666666667,39.3653024121132,"DWOLS","non-linear interactions","test"
0.5648,38.239463225419,"DWOLS","non-linear interactions","test"
0.579466666666667,35.7385834333392,"DWOLS","non-linear interactions","test"
0.5752,40.6535126660767,"DWOLS","non-linear interactions","test"
0.58,37.9386927747969,"DWOLS","non-linear interactions","test"
0.579466666666667,38.2865894183258,"DWOLS","non-linear interactions","test"
0.5744,38.1065868174519,"DWOLS","non-linear interactions","test"
0.569866666666667,38.7130842390018,"DWOLS","non-linear interactions","test"
0.571733333333333,38.7584681030025,"DWOLS","non-linear interactions","test"
0.5744,36.5378825841247,"DWOLS","non-linear interactions","test"
0.567733333333333,38.4288106004065,"DWOLS","non-linear interactions","test"
0.560533333333333,38.916726351744,"DWOLS","non-linear interactions","test"
0.5752,38.976679395485,"DWOLS","non-linear interactions","test"
0.5448,41.1903026901827,"DWOLS","non-linear interactions","test"
0.577066666666667,39.5325602081402,"DWOLS","non-linear interactions","test"
0.5736,36.4607108238019,"DWOLS","non-linear interactions","test"
0.570133333333333,37.8676626409155,"DWOLS","non-linear interactions","test"
0.573066666666667,38.6079414502233,"DWOLS","non-linear interactions","test"
0.585866666666667,30.8435081297063,"DWOLS","non-linear interactions","test"
0.552266666666667,41.717082954035,"DWOLS","non-linear interactions","test"
0.5704,39.4069501682788,"DWOLS","non-linear interactions","test"
0.569333333333333,42.3221425637377,"DWOLS","non-linear interactions","test"
0.5736,38.0376984933218,"DWOLS","non-linear interactions","test"
0.558933333333333,38.8371491518961,"DWOLS","non-linear interactions","test"
0.5496,41.2952111196739,"DWOLS","non-linear interactions","test"
0.5696,35.8144082948436,"DWOLS","non-linear interactions","test"
0.573866666666667,39.5061675358688,"DWOLS","non-linear interactions","test"
0.572,39.3300800819388,"DWOLS","non-linear interactions","test"
0.5624,38.3145292410483,"DWOLS","non-linear interactions","test"
0.575733333333333,38.472513045191,"DWOLS","non-linear interactions","test"
0.565066666666667,39.7662289447738,"DWOLS","non-linear interactions","test"
0.578666666666667,38.7223183971686,"DWOLS","non-linear interactions","test"
0.572533333333333,38.3073299149343,"DWOLS","non-linear interactions","test"
0.573066666666667,39.6068120777685,"DWOLS","non-linear interactions","test"
0.561866666666667,41.3071282888719,"DWOLS","non-linear interactions","test"
0.569066666666667,37.157405266205,"DWOLS","non-linear interactions","test"
0.5704,39.9513803616696,"DWOLS","non-linear interactions","test"
0.557066666666667,40.8095650095575,"DWOLS","non-linear interactions","test"
0.575733333333333,39.3239057061053,"DWOLS","non-linear interactions","test"
0.563466666666667,20.6219876691543,"G-Estimation","non-linear interactions","test"
0.570933333333333,18.5811941760174,"G-Estimation","non-linear interactions","test"
0.602133333333333,20.0298316853166,"G-Estimation","non-linear interactions","test"
0.596,24.6178209347116,"G-Estimation","non-linear interactions","test"
0.6336,15.1871696722365,"G-Estimation","non-linear interactions","test"
0.601333333333333,19.302097554633,"G-Estimation","non-linear interactions","test"
0.625066666666667,17.5251969779109,"G-Estimation","non-linear interactions","test"
0.600533333333333,17.7391457348722,"G-Estimation","non-linear interactions","test"
0.626666666666667,15.1588877810118,"G-Estimation","non-linear interactions","test"
0.596533333333333,17.1926006546121,"G-Estimation","non-linear interactions","test"
0.604533333333333,17.4315334773378,"G-Estimation","non-linear interactions","test"
0.596266666666667,22.9677200633567,"G-Estimation","non-linear interactions","test"
0.6064,18.3599997573095,"G-Estimation","non-linear interactions","test"
0.594933333333333,18.060054324801,"G-Estimation","non-linear interactions","test"
0.588,19.6416780122661,"G-Estimation","non-linear interactions","test"
0.606666666666667,17.396422111661,"G-Estimation","non-linear interactions","test"
0.593066666666667,17.8189220369729,"G-Estimation","non-linear interactions","test"
0.612266666666667,21.5940555940836,"G-Estimation","non-linear interactions","test"
0.5912,17.4213997791265,"G-Estimation","non-linear interactions","test"
0.590933333333333,17.4145661405177,"G-Estimation","non-linear interactions","test"
0.604266666666667,17.5497352620987,"G-Estimation","non-linear interactions","test"
0.601333333333333,20.9568204443025,"G-Estimation","non-linear interactions","test"
0.578666666666667,20.0905322995659,"G-Estimation","non-linear interactions","test"
0.619466666666667,15.23993623511,"G-Estimation","non-linear interactions","test"
0.598133333333333,18.9599499423893,"G-Estimation","non-linear interactions","test"
0.611733333333333,19.0258651459691,"G-Estimation","non-linear interactions","test"
0.576,23.8543301586468,"G-Estimation","non-linear interactions","test"
0.590133333333333,19.5604914445886,"G-Estimation","non-linear interactions","test"
0.6016,17.9379892820268,"G-Estimation","non-linear interactions","test"
0.599733333333333,18.8664947203061,"G-Estimation","non-linear interactions","test"
0.597066666666667,20.1697327681315,"G-Estimation","non-linear interactions","test"
0.6168,16.7782010987854,"G-Estimation","non-linear interactions","test"
0.5952,20.1438677833565,"G-Estimation","non-linear interactions","test"
0.587733333333333,20.4949238449419,"G-Estimation","non-linear interactions","test"
0.5976,15.8667034612929,"G-Estimation","non-linear interactions","test"
0.594933333333333,18.7250644593914,"G-Estimation","non-linear interactions","test"
0.616,60.9308947687778,"G-Estimation","non-linear interactions","test"
0.568533333333333,21.087658510775,"G-Estimation","non-linear interactions","test"
0.573333333333333,20.3844694804232,"G-Estimation","non-linear interactions","test"
0.613333333333333,19.6264201453731,"G-Estimation","non-linear interactions","test"
0.626666666666667,16.5394388900712,"G-Estimation","non-linear interactions","test"
0.5944,19.1128190515832,"G-Estimation","non-linear interactions","test"
0.5896,20.5343953474093,"G-Estimation","non-linear interactions","test"
0.5752,17.9221911354553,"G-Estimation","non-linear interactions","test"
0.598933333333333,18.30063963491,"G-Estimation","non-linear interactions","test"
0.601333333333333,21.4757174308091,"G-Estimation","non-linear interactions","test"
0.556533333333333,20.8197715450248,"G-Estimation","non-linear interactions","test"
0.623733333333333,16.8258292934674,"G-Estimation","non-linear interactions","test"
0.5984,19.0777559068991,"G-Estimation","non-linear interactions","test"
0.602666666666667,19.7352859268739,"G-Estimation","non-linear interactions","test"
0.5776,19.719402941887,"G-Estimation","non-linear interactions","test"
0.572533333333333,17.9105121745509,"G-Estimation","non-linear interactions","test"
0.578933333333333,20.3327531679694,"G-Estimation","non-linear interactions","test"
0.5888,18.4743732250587,"G-Estimation","non-linear interactions","test"
0.590666666666667,19.692687638167,"G-Estimation","non-linear interactions","test"
0.5872,17.8843149055315,"G-Estimation","non-linear interactions","test"
0.594933333333333,18.6316698305494,"G-Estimation","non-linear interactions","test"
0.618133333333333,18.508918232469,"G-Estimation","non-linear interactions","test"
0.615466666666667,16.7304494940875,"G-Estimation","non-linear interactions","test"
0.600533333333333,17.0392390593096,"G-Estimation","non-linear interactions","test"
0.5816,19.6303827301748,"G-Estimation","non-linear interactions","test"
0.581333333333333,21.950517912805,"G-Estimation","non-linear interactions","test"
0.580266666666667,17.5067700291051,"G-Estimation","non-linear interactions","test"
0.586933333333333,18.7691615386772,"G-Estimation","non-linear interactions","test"
0.585333333333333,21.0021897987567,"G-Estimation","non-linear interactions","test"
0.590133333333333,23.1047506036499,"G-Estimation","non-linear interactions","test"
0.608266666666667,18.8101136834035,"G-Estimation","non-linear interactions","test"
0.594133333333333,17.7344714415379,"G-Estimation","non-linear interactions","test"
0.588266666666667,17.1025288992545,"G-Estimation","non-linear interactions","test"
0.605333333333333,16.4261950982908,"G-Estimation","non-linear interactions","test"
0.590133333333333,18.5756746223758,"G-Estimation","non-linear interactions","test"
0.611733333333333,15.8254850598814,"G-Estimation","non-linear interactions","test"
0.593066666666667,17.1124128691153,"G-Estimation","non-linear interactions","test"
0.565333333333333,19.4981170564939,"G-Estimation","non-linear interactions","test"
0.576533333333333,18.3476417243454,"G-Estimation","non-linear interactions","test"
0.613866666666667,15.4936330812213,"G-Estimation","non-linear interactions","test"
0.5808,20.1318197084128,"G-Estimation","non-linear interactions","test"
0.6384,15.1041310465601,"G-Estimation","non-linear interactions","test"
0.596,19.1514288064864,"G-Estimation","non-linear interactions","test"
0.5976,18.1673338239532,"G-Estimation","non-linear interactions","test"
0.578933333333333,18.6562417266369,"G-Estimation","non-linear interactions","test"
0.587466666666667,19.0513152754604,"G-Estimation","non-linear interactions","test"
0.614133333333333,17.0456857845569,"G-Estimation","non-linear interactions","test"
0.585066666666667,18.2955077612872,"G-Estimation","non-linear interactions","test"
0.605866666666667,18.3512056746594,"G-Estimation","non-linear interactions","test"
0.576533333333333,21.4097242480527,"G-Estimation","non-linear interactions","test"
0.5992,20.1789285528202,"G-Estimation","non-linear interactions","test"
0.5896,18.3169205890997,"G-Estimation","non-linear interactions","test"
0.576,20.7022319509035,"G-Estimation","non-linear interactions","test"
0.582933333333333,17.7205729786745,"G-Estimation","non-linear interactions","test"
0.561333333333333,25.5550885978028,"G-Estimation","non-linear interactions","test"
0.566933333333333,22.4837237788037,"G-Estimation","non-linear interactions","test"
0.5712,18.6607874531106,"G-Estimation","non-linear interactions","test"
0.595466666666667,21.0539822814853,"G-Estimation","non-linear interactions","test"
0.607466666666667,19.1797387433284,"G-Estimation","non-linear interactions","test"
0.5952,18.2290428380554,"G-Estimation","non-linear interactions","test"
0.5848,18.6891783512175,"G-Estimation","non-linear interactions","test"
0.574666666666667,20.3603037272544,"G-Estimation","non-linear interactions","test"
0.6048,16.460433117855,"G-Estimation","non-linear interactions","test"
0.582666666666667,18.9455411328266,"G-Estimation","non-linear interactions","test"
0.617066666666667,28.2869866865199,"CART","non-linear interactions","test"
0.6424,35.8146173057592,"CART","non-linear interactions","test"
0.561333333333333,31.6380760345957,"CART","non-linear interactions","test"
0.614933333333333,21.637987722572,"CART","non-linear interactions","test"
0.6576,19.7326177842834,"CART","non-linear interactions","test"
0.617866666666667,23.0323665950961,"CART","non-linear interactions","test"
0.573333333333333,35.7379872916959,"CART","non-linear interactions","test"
0.5704,37.5283128365229,"CART","non-linear interactions","test"
0.6088,23.1128362219403,"CART","non-linear interactions","test"
0.5704,30.6404327778773,"CART","non-linear interactions","test"
0.674933333333333,16.1948416887524,"CART","non-linear interactions","test"
0.530666666666667,37.7359805406857,"CART","non-linear interactions","test"
0.585866666666667,29.8223447254937,"CART","non-linear interactions","test"
0.6016,28.6710104888187,"CART","non-linear interactions","test"
0.530666666666667,41.1986806773472,"CART","non-linear interactions","test"
0.655466666666667,15.0009301365602,"CART","non-linear interactions","test"
0.6616,19.3962871982938,"CART","non-linear interactions","test"
0.564533333333333,36.7253700107933,"CART","non-linear interactions","test"
0.543466666666667,37.7709162420717,"CART","non-linear interactions","test"
0.6304,29.3139696579622,"CART","non-linear interactions","test"
0.624,21.9852111062527,"CART","non-linear interactions","test"
0.617066666666667,25.1671359489792,"CART","non-linear interactions","test"
0.594133333333333,32.2371079668768,"CART","non-linear interactions","test"
0.566133333333333,40.7230475129257,"CART","non-linear interactions","test"
0.682666666666667,16.0582119199665,"CART","non-linear interactions","test"
0.616,25.5632021246064,"CART","non-linear interactions","test"
0.600533333333333,29.4663168093566,"CART","non-linear interactions","test"
0.554133333333333,38.5267612359284,"CART","non-linear interactions","test"
0.618666666666667,24.6850364287637,"CART","non-linear interactions","test"
0.6568,18.3111380865407,"CART","non-linear interactions","test"
0.627733333333333,26.0525066136886,"CART","non-linear interactions","test"
0.572533333333333,37.2584115974565,"CART","non-linear interactions","test"
0.5344,40.4839096135055,"CART","non-linear interactions","test"
0.6776,16.624846132221,"CART","non-linear interactions","test"
0.566933333333333,33.4043846530368,"CART","non-linear interactions","test"
0.640533333333333,24.6434195219098,"CART","non-linear interactions","test"
0.614666666666667,22.3481489753427,"CART","non-linear interactions","test"
0.616533333333333,21.5436490794874,"CART","non-linear interactions","test"
0.639466666666667,14.3584370981062,"CART","non-linear interactions","test"
0.585866666666667,33.2832795026541,"CART","non-linear interactions","test"
0.571466666666667,30.8939772245752,"CART","non-linear interactions","test"
0.605866666666667,26.3152846491476,"CART","non-linear interactions","test"
0.592266666666667,32.3451529188804,"CART","non-linear interactions","test"
0.608533333333333,27.5699943358289,"CART","non-linear interactions","test"
0.628,22.0573415431306,"CART","non-linear interactions","test"
0.564,23.2830792797936,"CART","non-linear interactions","test"
0.542933333333333,40.8235298698682,"CART","non-linear interactions","test"
0.541866666666667,41.1447772375931,"CART","non-linear interactions","test"
0.600533333333333,31.7778230858673,"CART","non-linear interactions","test"
0.543733333333333,35.6174174184128,"CART","non-linear interactions","test"
0.605866666666667,21.8403433812312,"CART","non-linear interactions","test"
0.566933333333333,35.8705030935892,"CART","non-linear interactions","test"
0.6264,23.6008963649555,"CART","non-linear interactions","test"
0.592,32.3249645119138,"CART","non-linear interactions","test"
0.658666666666667,13.3284663460337,"CART","non-linear interactions","test"
0.574133333333333,33.6095452919152,"CART","non-linear interactions","test"
0.6272,28.314319636864,"CART","non-linear interactions","test"
0.6424,23.1619488785593,"CART","non-linear interactions","test"
0.583466666666667,26.442488279446,"CART","non-linear interactions","test"
0.568533333333333,36.7763083268485,"CART","non-linear interactions","test"
0.633066666666667,23.310008458964,"CART","non-linear interactions","test"
0.579733333333333,31.8908847532854,"CART","non-linear interactions","test"
0.5552,29.9972129962934,"CART","non-linear interactions","test"
0.5968,28.3058986881082,"CART","non-linear interactions","test"
0.656266666666667,16.113158130643,"CART","non-linear interactions","test"
0.578933333333333,39.6755914483601,"CART","non-linear interactions","test"
0.604266666666667,24.169163823948,"CART","non-linear interactions","test"
0.6072,26.9596407670522,"CART","non-linear interactions","test"
0.565866666666667,38.5399400693818,"CART","non-linear interactions","test"
0.628266666666667,20.8093961284653,"CART","non-linear interactions","test"
0.595733333333333,29.4962294120412,"CART","non-linear interactions","test"
0.665333333333333,18.5278544089003,"CART","non-linear interactions","test"
0.564533333333333,38.3768520640979,"CART","non-linear interactions","test"
0.654133333333333,20.0782962440979,"CART","non-linear interactions","test"
0.584533333333333,297.732049952875,"CART","non-linear interactions","test"
0.5704,36.8125571908537,"CART","non-linear interactions","test"
0.497866666666667,43.6458083734307,"CART","non-linear interactions","test"
0.598666666666667,23.8749396302901,"CART","non-linear interactions","test"
0.6632,23.6598574520688,"CART","non-linear interactions","test"
0.524,40.1740617619161,"CART","non-linear interactions","test"
0.598933333333333,21.3768552596262,"CART","non-linear interactions","test"
0.586933333333333,27.9896402113299,"CART","non-linear interactions","test"
0.6736,11.6006575620743,"CART","non-linear interactions","test"
0.615466666666667,26.6627716309731,"CART","non-linear interactions","test"
0.572266666666667,31.2539694206682,"CART","non-linear interactions","test"
0.5936,28.3759900918905,"CART","non-linear interactions","test"
0.5904,33.019105263609,"CART","non-linear interactions","test"
0.579466666666667,29.5295175010305,"CART","non-linear interactions","test"
0.563466666666667,39.9429107661687,"CART","non-linear interactions","test"
0.612,24.6777925867413,"CART","non-linear interactions","test"
0.690666666666667,14.4740524260817,"CART","non-linear interactions","test"
0.604533333333333,23.6263506484796,"CART","non-linear interactions","test"
0.5296,41.9856074014501,"CART","non-linear interactions","test"
0.553333333333333,36.3402316136581,"CART","non-linear interactions","test"
0.608266666666667,22.7824859969204,"CART","non-linear interactions","test"
0.620266666666667,27.0327650267742,"CART","non-linear interactions","test"
0.6352,18.7414758957679,"CART","non-linear interactions","test"
0.577866666666667,34.940726325207,"CART","non-linear interactions","test"
0.598933333333333,24.1823570314304,"CART","non-linear interactions","test"
0.585066666666667,36.0161591290476,"CART","non-linear interactions","test"
0.5272,25.088804362623,"k-NN Regression","non-linear interactions","test"
0.517333333333333,26.6110110643281,"k-NN Regression","non-linear interactions","test"
0.523733333333333,24.709393554855,"k-NN Regression","non-linear interactions","test"
0.4816,31.1615629170898,"k-NN Regression","non-linear interactions","test"
0.528266666666667,26.3840079903017,"k-NN Regression","non-linear interactions","test"
0.543733333333333,22.8594085059016,"k-NN Regression","non-linear interactions","test"
0.521333333333333,25.2088728748137,"k-NN Regression","non-linear interactions","test"
0.507733333333333,26.9548842898696,"k-NN Regression","non-linear interactions","test"
0.496,30.4054854408738,"k-NN Regression","non-linear interactions","test"
0.5152,30.2643292917422,"k-NN Regression","non-linear interactions","test"
0.5,27.5892113918083,"k-NN Regression","non-linear interactions","test"
0.521066666666667,26.7762766232588,"k-NN Regression","non-linear interactions","test"
0.485066666666667,34.2569112016312,"k-NN Regression","non-linear interactions","test"
0.555733333333333,22.2022758648294,"k-NN Regression","non-linear interactions","test"
0.5368,24.5750350026515,"k-NN Regression","non-linear interactions","test"
0.516266666666667,27.9411966338904,"k-NN Regression","non-linear interactions","test"
0.527733333333333,23.581987589008,"k-NN Regression","non-linear interactions","test"
0.5416,22.5916753016581,"k-NN Regression","non-linear interactions","test"
0.5192,28.4256600230461,"k-NN Regression","non-linear interactions","test"
0.501066666666667,28.2457527687861,"k-NN Regression","non-linear interactions","test"
0.526666666666667,26.5511724761035,"k-NN Regression","non-linear interactions","test"
0.5048,30.0753568864092,"k-NN Regression","non-linear interactions","test"
0.501066666666667,27.276354402314,"k-NN Regression","non-linear interactions","test"
0.537066666666667,22.4273074541885,"k-NN Regression","non-linear interactions","test"
0.5352,24.0877881084899,"k-NN Regression","non-linear interactions","test"
0.52,27.8141575558648,"k-NN Regression","non-linear interactions","test"
0.493066666666667,31.8783743519557,"k-NN Regression","non-linear interactions","test"
0.523466666666667,25.3164074792146,"k-NN Regression","non-linear interactions","test"
0.550933333333333,23.6164995870777,"k-NN Regression","non-linear interactions","test"
0.542933333333333,24.1480445792048,"k-NN Regression","non-linear interactions","test"
0.550666666666667,21.7700916930633,"k-NN Regression","non-linear interactions","test"
0.5048,26.8475379784539,"k-NN Regression","non-linear interactions","test"
0.5184,23.9557950131445,"k-NN Regression","non-linear interactions","test"
0.486933333333333,27.9243076490716,"k-NN Regression","non-linear interactions","test"
0.5192,28.8111430139638,"k-NN Regression","non-linear interactions","test"
0.5352,23.4247297536832,"k-NN Regression","non-linear interactions","test"
0.511466666666667,28.668806695681,"k-NN Regression","non-linear interactions","test"
0.4816,31.861717520241,"k-NN Regression","non-linear interactions","test"
0.5392,25.2252649075388,"k-NN Regression","non-linear interactions","test"
0.498133333333333,30.6808103292247,"k-NN Regression","non-linear interactions","test"
0.510666666666667,27.4863793473615,"k-NN Regression","non-linear interactions","test"
0.501333333333333,28.493311460243,"k-NN Regression","non-linear interactions","test"
0.526133333333333,23.6026877753427,"k-NN Regression","non-linear interactions","test"
0.516533333333333,26.943754663654,"k-NN Regression","non-linear interactions","test"
0.514933333333333,25.5949440778018,"k-NN Regression","non-linear interactions","test"
0.5272,27.0336736242414,"k-NN Regression","non-linear interactions","test"
0.543733333333333,24.2396519205794,"k-NN Regression","non-linear interactions","test"
0.5176,26.5788327784329,"k-NN Regression","non-linear interactions","test"
0.529333333333333,25.2669164106924,"k-NN Regression","non-linear interactions","test"
0.5168,28.6371825582493,"k-NN Regression","non-linear interactions","test"
0.505866666666667,27.123038769721,"k-NN Regression","non-linear interactions","test"
0.545333333333333,24.6931182169278,"k-NN Regression","non-linear interactions","test"
0.524266666666667,23.9032476663475,"k-NN Regression","non-linear interactions","test"
0.523733333333333,25.4535567794258,"k-NN Regression","non-linear interactions","test"
0.5088,25.8030345446397,"k-NN Regression","non-linear interactions","test"
0.5152,25.7684846098325,"k-NN Regression","non-linear interactions","test"
0.548,25.0381004612706,"k-NN Regression","non-linear interactions","test"
0.521866666666667,25.6670096374707,"k-NN Regression","non-linear interactions","test"
0.524266666666667,25.6408012931337,"k-NN Regression","non-linear interactions","test"
0.507733333333333,29.240659352597,"k-NN Regression","non-linear interactions","test"
0.514133333333333,25.3101123907989,"k-NN Regression","non-linear interactions","test"
0.523733333333333,24.9413197583376,"k-NN Regression","non-linear interactions","test"
0.529866666666667,28.6154145760124,"k-NN Regression","non-linear interactions","test"
0.514666666666667,25.7330918482855,"k-NN Regression","non-linear interactions","test"
0.494666666666667,27.2612034192001,"k-NN Regression","non-linear interactions","test"
0.4736,41.3480706145144,"k-NN Regression","non-linear interactions","test"
0.534666666666667,25.9340744835502,"k-NN Regression","non-linear interactions","test"
0.5424,24.1460420230033,"k-NN Regression","non-linear interactions","test"
0.549066666666667,23.4387775642397,"k-NN Regression","non-linear interactions","test"
0.506933333333333,29.0463463755835,"k-NN Regression","non-linear interactions","test"
0.5432,23.3081106175466,"k-NN Regression","non-linear interactions","test"
0.5376,24.0198122856058,"k-NN Regression","non-linear interactions","test"
0.543733333333333,22.9479006927789,"k-NN Regression","non-linear interactions","test"
0.529866666666667,24.9256123601002,"k-NN Regression","non-linear interactions","test"
0.520533333333333,26.2792834089859,"k-NN Regression","non-linear interactions","test"
0.533333333333333,25.8700153443418,"k-NN Regression","non-linear interactions","test"
0.517066666666667,26.9818386201129,"k-NN Regression","non-linear interactions","test"
0.510133333333333,28.1104518763187,"k-NN Regression","non-linear interactions","test"
0.543466666666667,23.4732613703935,"k-NN Regression","non-linear interactions","test"
0.538666666666667,23.8753814258158,"k-NN Regression","non-linear interactions","test"
0.5456,23.7494163044016,"k-NN Regression","non-linear interactions","test"
0.564266666666667,20.7290779340101,"k-NN Regression","non-linear interactions","test"
0.532533333333333,27.4075386850531,"k-NN Regression","non-linear interactions","test"
0.5248,23.7208787529754,"k-NN Regression","non-linear interactions","test"
0.541066666666667,24.0088210174487,"k-NN Regression","non-linear interactions","test"
0.527733333333333,25.3739363260838,"k-NN Regression","non-linear interactions","test"
0.522933333333333,25.9508013991343,"k-NN Regression","non-linear interactions","test"
0.501066666666667,30.0364940974046,"k-NN Regression","non-linear interactions","test"
0.5128,27.6074717010247,"k-NN Regression","non-linear interactions","test"
0.510933333333333,27.6287112481719,"k-NN Regression","non-linear interactions","test"
0.533066666666667,24.8626405307861,"k-NN Regression","non-linear interactions","test"
0.5192,25.7764956050591,"k-NN Regression","non-linear interactions","test"
0.5256,24.1418911678134,"k-NN Regression","non-linear interactions","test"
0.523466666666667,29.2749434774148,"k-NN Regression","non-linear interactions","test"
0.524,23.8371954731574,"k-NN Regression","non-linear interactions","test"
0.521866666666667,28.0967655642539,"k-NN Regression","non-linear interactions","test"
0.496,28.8646071163025,"k-NN Regression","non-linear interactions","test"
0.513866666666667,28.4664826605215,"k-NN Regression","non-linear interactions","test"
0.515466666666667,25.314199919606,"k-NN Regression","non-linear interactions","test"
0.5416,25.0814242214439,"k-NN Regression","non-linear interactions","test"
0.657333333333333,13.6702773549611,"DTR-CT","non-linear interactions","test"
0.709066666666667,10.8016883493633,"DTR-CT","non-linear interactions","test"
0.733066666666667,10.5102111812588,"DTR-CT","non-linear interactions","test"
